title,published_at,channel_title,like_count,comment,commenter_id,comment_published_at
,,,,"YES!!!!<br><br>One of the things that bugs me about Fundamentalist/Evangelical churches is the relentless insistence upon a “peachy-keen” optimism in the face of LIVED HUMAN SUFFERING AND AGONY<br><br><br>It’s the “pooh-poohing” of human hurt, human suffering, human misery.",UCMBBBHRLPHTYjVTl5lQFeWw,2023-01-11T11:55:12Z
,,,,These porch preachers are nuts.  The glorification of a father sacrificing his son as some kind of effective payment for his own incompetence is some sick nonsense.,UCGiBuxWp999QkHY2HXLSomA,2023-01-11T11:52:03Z
,,,,"I had a suspicion throughout this that some of these &quot;forgiveness&quot; speeches felt targeted, and you confirmed it at the end. That&#39;s so disgusting and manipulative!",UCbQXew4NCgUMTVGq94kDDMA,2023-01-11T11:42:06Z
,,,,"<a href=""https://www.youtube.com/watch?v=B_-kjctRjUs&amp;t=50m46s"">50:46</a> &quot;People would rather ignore injustices rather than have to see people upset about those injustices.&quot; Wow. That&#39;s so powerful and right on the money.",UCN3BrRebN6BJOdQyHfXjfoQ,2023-01-11T11:40:23Z
,,,,This attitude truly disgusts and angers me because it leads to parents handing kids right back to offenders because they&#39;ve been &quot;forgiven&quot;.,UCew_RtBPWgS4jzNOPwOiJlw,2023-01-11T11:35:18Z
,,,,"These are not churches, they are extremist cults that need to be shut down.",UC2oHda-zFBvqOJuSPSafitw,2023-01-11T11:35:09Z
,,,,"What&#39;s really funny is here&#39;s this guy over here just SEETHING for years over some perceived wrong, real or imagined, and when the target of the anger is confronted, they have no idea what you&#39;re even talking about.",UCjkBDKRbQ_Ularum1mvpq2w,2023-01-11T11:32:19Z
,,,,I always found it funny that &quot;God does not show favouritism&quot; yet Israel/Jews are a thing,UCHtp5gzOApa_AJybjhKBeJQ,2023-01-11T11:28:14Z
,,,,Destroying Christian’s witness????<br>How about 85% of them supporting a guy like trump. They do a perfectly fine job destroying their own witness,UCsWAshTARDDeHYcRUB-iO5w,2023-01-11T11:27:26Z
,,,,I&#39;m very very curious about the list video,UC0wqTNHq4jL32cAaddiihxg,2023-01-11T11:27:14Z
,,,,"<a href=""https://www.youtube.com/watch?v=B_-kjctRjUs&amp;t=36m26s"">36:26</a> &quot;Isn&#39;t that a beautiful truth?&quot; No. No it&#39;s not. Not even close. Penal substitutionary atonement is one of the absolutely worst ideas from the Bible. God&#39;s supposedly all knowing and all powerful but the best plan he can come up with with effectively unlimited time is to allow a supposedly innocent man and his only son to be tortured to death to forgive people for largely invented and arbitrary &quot;crimes&quot; after waiting thousands upon thousands of years and untold suffering to do it? That doesn&#39;t sound like God at all. That sounds like man anthropomorphizing God into his own image to try to explain aspects of the human psyche, in this case as to why we sometimes find killing appealing.",UCN3BrRebN6BJOdQyHfXjfoQ,2023-01-11T11:25:55Z
,,,,How does this series just get better and better? Thank you so much for your hard work.,UCQpHq_vmvDt8Ixu9DEhRO0Q,2023-01-11T11:25:20Z
,,,,He was actually at that meeting by the looks of it. Exactly the things they themselves are doing. What a hypocrite 😒,UChgL1vqBOxM0xdLlvs-i34A,2023-01-11T11:22:06Z
,,,,the story about your dad reminds me of my grandpa. i believe the correct term would be that he was an engineer on container ships. except instead of making a part out of material that was around he explained to someone else to put a computer part together on a way larger scale because he was blind in one eye and terrible sight with the other.,UCrHngGp1_JgmS2xxmPErUoQ,2023-01-11T11:18:26Z
,,,,"I&#39;ve never completely forgiven myself for my wrongs, even when I believed God had.",UCfEeDN3PGdGvR-Y-aNS0eYw,2023-01-11T11:16:31Z
,,,,Notice that anger is only a sin when it is anger directed at the capitalism and the status quo,UCaUxDe5Lm5e0uC6MQkp9AaA,2023-01-11T11:15:09Z
,,,,"Once again, thank you. Back when I first found your channel a fee months ago, I watched one of your videos about the woman confronting the pastor who sexually abused her. It threw me, and you just realize how much you can just bury away deep inside yourself. I love that people are starting to talk about their experiences, standing up to their abusers. Gives me the hope to do the same. There’s a lot of peace that comes with finally ‘reconciling’ with your trauma, but I don’t think I could have gotten there without the anger. I started feeling angry when I started processing my trauma, when I realized I didn’t deserve the things that happened or ask for them, that I should have been left alone. Angry that I was broken and reduced to an empty husk in what should have been my childhood. That anger brought me to where I am now, and I can handle discussion of these topics. <br><br>Ily, thank you for your passion and creativity, I hope you know how much it means that you consistently challenge this rhetoric. Thank you. And thanks for the ducks, I did not know they love peas so much 😭",UCaiu2mVHizQCQQIGFYiYl_Q,2023-01-11T11:07:51Z
,,,,I&#39;m sorry I can&#39;t finish the video it&#39;s to hurtful.,UC3BYYpL_8iB4tHO3XoPoXog,2023-01-11T11:07:45Z
,,,,"<a href=""https://www.youtube.com/watch?v=B_-kjctRjUs&amp;t=7m30s"">7:30</a> Yeah I am angry, John. I am angry at you and people like you, who make sure people are angry. I am angry at the boomer fucking generation, that does everything they can to keep the future from happening. I am angry at your stupid Bible and everyone who tries to use it as an excuse to do unspeakable things. Just shut up and sit down, John. Your time is OVER.",UCM8hklwaKTiEGwMzI592FDw,2023-01-11T11:07:23Z
,,,,"I discovered this channel recently,it gives me so many new thoughts.i appreciate what you doing. Thank you ☺️",UChr6dwHv3nGnsqmNuN9_hFQ,2023-01-11T11:07:08Z
,,,,"Host: I hope you don’t get too angry with this one…<br>Me: Oh, my lovely…I am here for all the battles.",UC1PbOTMMS5wgpGvqK5iX_4Q,2023-01-11T11:06:12Z
,,,,You are correct it’s disgusting! Making the victim feel bad for not forgiving. Making them the sinner is fucked up.,UCcL4XtRB1y3ZAxpiWU1rvbA,2023-01-11T11:03:15Z
,,,,"I hate this Mark Clark guy so much. Like the way he talks, makes so clear how privileged this guy is and how little he knows of peoples issues. He justifies his own shit so much while condemning others for way more justified things. Whenever he pulls an example from his life it feels so detached from reality.",UCeHr2ITEOvQ-SbJINsIG75w,2023-01-11T11:02:25Z
,,,,"<a href=""https://www.youtube.com/watch?v=B_-kjctRjUs&amp;t=16m55s"">16:55</a> This is rich. Talk about denial and deflection. The church doesn&#39;t need invisible little people running around making things up and trying to discredit them. They do a good enough job of that on their own with the endless abuses and cover ups. If the church wants to be believed, they have to...GASP!...act believable. They have to start engaging in institutional reform and committing to meaningful change rather than being busier trying to cover up that which should be brought to light and excusing the inexcusable.",UCN3BrRebN6BJOdQyHfXjfoQ,2023-01-11T10:59:23Z
,,,,Well to answer that preachers question yes I do have a higher standard than your vision of god.,UCDixTB0VbKRAwa-p4K-f6ow,2023-01-11T10:59:18Z
,,,,"Also <a href=""https://www.youtube.com/watch?v=B_-kjctRjUs&amp;t=17m23s"">17:23</a> &#39;s blah blah that he does there, there is a saying for this, &quot;yeah, it takes one to know one&quot;",UCBIoCljKXZ6jLjeTWtMpbwA,2023-01-11T10:57:56Z
,,,,"Kings and autocrats throughout history have made &quot;Do as I say, not as I do&quot; official policy. The Christian God is no different. He is jealous and prideful and, above all wrathful, but don&#39;t be like him! Even though he&#39;s apparently the perfect being?",UCQCrWUA2jdO6JMaoizAuyXw,2023-01-11T10:56:24Z
,,,,"The mental gymnastics to make PTSD a sin, woweeeee",UC7gXVikXqJpkiGFBFIEQ0aQ,2023-01-11T10:55:42Z
,,,,"Pastors have a lot of &#39;advice&#39; to give, ........... If advise was my ass after a spicy burrito 🌯 then yeah they sure do have a lot of advice coming out of their mouths.😂thanks for the vid my dude, appreciate the love for us gays and keep up the actual good advice &amp; content.",UCBIoCljKXZ6jLjeTWtMpbwA,2023-01-11T10:53:39Z
,,,,"“Ah, hell, I’m a fan of all seven. But right now, I’m gonna have to go with wrath.” – Malcolm Reynolds",UC1PbOTMMS5wgpGvqK5iX_4Q,2023-01-11T10:53:12Z
,,,,"I am so happy to see this piece. I am so sick of at least two Christians in my life weaponizing &quot;forgiveness&quot; to try to control others. They expect to be forgiven even though they&#39;re not sorry and won&#39;t even put in the tiny effort necessary to simply disengage in the inappropriate behavior they&#39;re engaging in. In other words they don&#39;t want to be forgiven, they don&#39;t want to be held accountable for doing bad things.",UCN3BrRebN6BJOdQyHfXjfoQ,2023-01-11T10:51:58Z
,,,,"Damn this is the earliest I&#39;ve ever been to a video by you. I appreciate the trigger warning, it&#39;s always good to be warned in advance<br>How are you doing? I hope well, your content is always a nice part of my day when you upload. Thanks for uploading!",UCtExqdpboPqCLej8_i3kY6g,2023-01-11T10:50:59Z
,,,,That was such an amazing intro Holy shit👏,UCpVkvROUgR0w4ueNMoNQ2jg,2023-01-11T10:45:13Z
,,,,I’ve recently binged all your videos and tried to spread the word. Great work dude,UC-tdrZLre-vRTj5CDqlxZyw,2023-01-11T10:44:52Z
